Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
COHU,"Cohu, Inc.",10.07,246443794.8,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/cohu
CSTR,"Coinstar, Inc.",51.52,1613118454,n/a,1997,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/cstr
CWTR,"Coldwater Creek, Inc.",0.68,82944595.28,n/a,1997,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/cwtr
CCIX,"Coleman Cable, Inc.",9.56,170084359.6,n/a,1993,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/ccix
CLCT,"Collectors Universe, Inc.",14.28,115763062,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/clct
COBK,"Colonial Financial Services, Inc.",13,51891242,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cobk
CBAN,"Colony Bankcorp, Inc.",3.698,31208376.08,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cban
COLB,"Columbia Banking System, Inc.",19.25,763633832.5,n/a,1992,Finance,Major Banks,http://www.nasdaq.com/symbol/colb
CBRX,"Columbia Laboratories, Inc.",0.9,78756599.7,n/a,1988,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cbrx
COLM,Columbia Sportswear Company,52.57,1776789090,n/a,1998,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/colm
CMCO,Columbus McKinnon Corporation,15.94,309753077.7,n/a,1984,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/cmco
CBMX,CombiMatrix Corporation,0.63,6743596.23,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/cbmx
CBMXW,CombiMatrix Corporation,0.1,0,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/cbmxw
CMCSA,Comcast Corporation,35.06,93814464468,n/a,1972,Consumer Services,Television Services,http://www.nasdaq.com/symbol/cmcsa
CMCSK,Comcast Corporation,34.24,91620287034,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/cmcsk
CBSH,"Commerce Bancshares, Inc.",41.73,3656800943,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbsh
CVGI,"Commercial Vehicle Group, Inc.",8.6,249821494.6,n/a,2004,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/cvgi
CTCH,Commtouch Software Ltd.,2.93,71405081.55,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctch
JCS,"Communications Systems, Inc.",10.26,87429953.88,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcs
CBIN,"Community Bank Shares of Indiana, Inc.",12.97,43612312.41,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbin
CFFC,Community Financial Corp.,5.9492,25948375.77,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cffc
CPBC,Community Partners Bancorp,5.95,47392928.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cpbc
CTBI,"Community Trust Bancorp, Inc.",35.27,549520073.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ctbi
CWBC,Community West Bancshares,3,17968530,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cwbc
CVLT,"CommVault Systems, Inc.",57.24,2572913730,n/a,2006,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cvlt
GNOM,"Complete Genomics, Inc.",3.02,103565717.7,n/a,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/gnom
GSJK,"Compressco Partners, L.P.",16.5,256414405.5,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/gsjk
CCRT,CompuCredit Holdings Corporation,4.25,100594010.8,n/a,1999,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ccrt
CGEN,Compugen Ltd.,4.15,149359790.7,n/a,1981,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cgen
CPSI,"Computer Programs and Systems, Inc.",54.32,601071441.6,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/cpsi
CTGX,"Computer Task Group, Incorporated",16.29,300629001.5,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ctgx
CPWR,Compuware Corporation,10.07,2170682403,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cpwr
SCOR,"comScore, Inc.",14.99,528120349.9,n/a,1980,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/scor
CHCI,"Comstock Holding Companies, Inc.",1.3599,28618459.07,n/a,2004,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/chci
CMTL,Comtech Telecommunications Corp.,28.7,515450938.1,n/a,1972,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/cmtl
CMVT,"Comverse Technology, Inc.",6.45,1414033216,n/a,1986,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cmvt
CPTS,"Conceptus, Inc.",20.55,648242598.6,n/a,1996,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cpts
CNQR,"Concur Technologies, Inc.",74.96,4121710681,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cnqr
CCUR,Concurrent Computer Corporation,4.35,39322903.8,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/ccur
CNMD,CONMED Corporation,28.59,812546869.5,n/a,1987,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cnmd
CTWS,"Connecticut Water Service, Inc.",31.33,276181281.2,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/ctws
CONN,"Conn&#39;s, Inc.",23.66,771053539.6,n/a,2003,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/conn
CNSL,"Consolidated Communications Holdings, Inc.",17.05,680589368.3,n/a,2005,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cnsl
CWCO,Consolidated Water Co. Ltd.,8.46,123352002.9,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/cwco
CTCT,"Constant Contact, Inc.",19.58,597135802.6,n/a,2007,Technology,Advertising,http://www.nasdaq.com/symbol/ctct
CPSS,"Consumer Portfolio Services, Inc.",2.79,54508687.56,n/a,1992,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cpss
CPNO,"Copano Energy, L.L.C.",33.19,2402835885,n/a,2004,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/cpno
CPRT,"Copart, Inc.",27.74,3527610194,n/a,1994,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/cprt
CORT,Corcept Therapeutics Incorporated,2.62,261166232.2,n/a,1982,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cort
CORE,"Core-Mark Holding Company, Inc.",46.65,536030145.6,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/core
COCO,"Corinthian Colleges, Inc.",2.7,230751234,n/a,1999,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/coco
CSOD,"Cornerstone OnDemand, Inc.",29.64,1486583144,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/csod
CRTX,Cornerstone Therapeutics Inc.,5.31,140009247.9,n/a,2004,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/crtx
CNDO,"Coronado Biosciences, Inc.",5.99,146010736.5,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cndo
CRVL,CorVel Corp.,44.97,506021327.4,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/crvl
COSI,"Cosi, Inc.",0.79,57766000.01,n/a,1993,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cosi
CSGP,"CoStar Group, Inc.",83.07,2343108805,n/a,1998,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/csgp
COST,Costco Wholesale Corporation,102.25,44207255698,n/a,1985,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/cost
CPAH,CounterPath Corporation,2.5499,105982393.8,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cpah
CRRC,Courier Corporation,12.58,143988730.1,n/a,1972,Consumer Services,Publishing,http://www.nasdaq.com/symbol/crrc
CVTI,"Covenant Transportation Group, Inc.",4.9,72308986.4,n/a,1994,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/cvti
COWN,"Cowen Group, Inc.",2.88,329222704.3,n/a,2006,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cown
CRAI,"CRA International,Inc.",17.08,175459372.8,n/a,1998,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/crai
CBRL,"Cracker Barrel Old Country Store, Inc.",63.98,1486713689,n/a,1981,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cbrl
BREW,"Craft Brew Alliance, Inc.",8.02,151334240.1,n/a,1994,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/brew
CRAY,Cray Inc,11.92,458413853,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/cray
CACC,Credit Acceptance Corporation,90.26,2215111728,n/a,1992,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cacc
CRED,Credo Petroleum Corporation,14.48,145393680,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cred
CREE,"Cree, Inc.",28.79,3338287302,n/a,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/cree
CRFN,"Crescent Financial Bancshares, Inc.",5.24,148719363.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/crfn
CRESW,Cresud S.A.C.I.F. y A.,0.075,0,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/cresw
CRESY,Cresud S.A.C.I.F. y A.,8.58,426050196,n/a,1997,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/cresy
CXPO,Crimson Exploration Inc.,4.89,225261571.3,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cxpo
CROX,"Crocs, Inc.",17.6,1588469168,n/a,2006,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/crox
ATX,Cross (A.T.) Company,10.27,135572883.6,n/a,n/a,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/atx
CCRN,"Cross Country Healthcare, Inc.",4.7,145240875.8,n/a,2001,Technology,Professional Services,http://www.nasdaq.com/symbol/ccrn
CRDS,"Crossroads Systems, Inc.",3.95,43747506.1,n/a,1992,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/crds
XTXI,"Crosstex Energy, Inc.",13.31,630741853.4,n/a,2004,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/xtxi
XTEX,"Crosstex Energy, L.P.",15.17,925716877.2,n/a,2002,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/xtex
CRWS,"Crown Crafts, Inc.",6.28,61213069.12,n/a,n/a,Basic Industries,Textiles,http://www.nasdaq.com/symbol/crws
CRWN,"Crown Media Holdings, Inc.",1.69,607852331.8,n/a,1983,Consumer Services,Television Services,http://www.nasdaq.com/symbol/crwn
CRMB,"Crumbs Bake Shop, Inc.",2.64,15278696.4,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/crmb
CRMBU,"Crumbs Bake Shop, Inc.",3.06,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/crmbu
CRMBW,"Crumbs Bake Shop, Inc.",0.05,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/crmbw
CSGS,"CSG Systems International, Inc.",22.64,762648843.9,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/csgs
CSPI,CSP Inc.,4.795,16440501.42,n/a,1982,Technology,EDP Services,http://www.nasdaq.com/symbol/cspi
CSRE,CSR plc,20.75,1049258008,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/csre
CTCM,"CTC Media, Inc.",9.25,1462986651,n/a,2006,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ctcm
CTIB,CTI Industries Corporation,4.87,15648021.02,n/a,1997,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/ctib
CTRP,"Ctrip.com International, Ltd.",17.82,2555350435,n/a,2003,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ctrp
CBST,"Cubist Pharmaceuticals, Inc.",47.78,3050178780,n/a,1996,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cbst
CUI,"CUI Global, Inc.",5.76,62407480.32,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/cui
CPIX,Cumberland Pharmaceuticals Inc.,6.07,118906219.4,n/a,2009,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cpix
CMLS,Cumulus Media Inc.,2.79,467294036.6,n/a,1998,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/cmls
CRIS,"Curis, Inc.",4.2,334414878,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cris
CUTR,"Cutera, Inc.",7.05,99581912.7,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cutr
CVBF,CVB Financial Corporation,12.42,1301443101,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cvbf
CVV,CVD Equipment Corporation,9.91,59385625.45,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cvv
CYAN,Cyanotech Corporation,6.01,32700217.68,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/cyan
CYBX,"Cyberonics, Inc.",51.12,1410339149,n/a,1993,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cybx
CYBE,CyberOptics Corporation,6.4,44530400,n/a,1987,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/cybe
CYBI,"Cybex International, Inc.",1.45,24857422.5,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/cybi
CYCC,"Cyclacel Pharmaceuticals, Inc.",3.9,32876750.4,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cycc
CYCCP,"Cyclacel Pharmaceuticals, Inc.",2.55,3093512.1,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cyccp
CYMI,"Cymer, Inc.",57.01,1770195219,n/a,1996,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cymi
CYNO,"Cynosure, Inc.",27.45,355630973,n/a,2005,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cyno
CY,Cypress Semiconductor Corporation,12.82,1904504701,n/a,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/cy
CYTK,"Cytokinetics, Incorporated",0.81,108117824.8,n/a,2004,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cytk
CYTX,Cytori Therapeutics Inc,3.94,231322250.1,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cytx
CYTXW,Cytori Therapeutics Inc,1.82,0,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cytxw
CYTR,CytRx Corporation,3.96,83977213.32,n/a,1986,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cytr
DAEG,Daegis Inc,1.08,17696692.08,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/daeg
DJCO,Daily Journal Corp. (S.C.),92.55,127788042.3,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/djco
DAKT,"Daktronics, Inc.",9.52,400101857.1,n/a,1994,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/dakt
DARA,"DARA Biosciences, Inc.",1.05,12523229.25,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dara
DAIO,Data I/O Corporation,2.11,16327420.54,n/a,1981,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/daio
DTLK,Datalink Corporation,8.41,151920207.9,n/a,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/dtlk
DRAM,Dataram Corporation,0.6408,6742340.604,n/a,1984,Technology,Electronic Components,http://www.nasdaq.com/symbol/dram
DWCH,Datawatch Corporation,19.48,123449084.6,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dwch
DWSN,Dawson Geophysical Company,25.59,205522732.7,n/a,1981,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dwsn
DSTI,"DayStar Technologies, Inc.",1.68,3697229.76,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/dsti
TRAK,"DealerTrack Holdings, Inc.",27.89,1189537450,n/a,2005,Technology,EDP Services,http://www.nasdaq.com/symbol/trak
DECK,Deckers Outdoor Corporation,47.97,1777358296,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/deck
DEER,"Deer Consumer Products, Inc.",2.26,75919190.12,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/deer
DHRM,Dehaier Medical Systems Limited,1.8292,8359444,n/a,2010,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dhrm
DFRG,"Del Frisco&#39;s Restaurant Group, Inc.",14.39,342405258.1,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dfrg
DCTH,"Delcath Systems, Inc.",1.73,115822484.5,n/a,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dcth
DLIA,dELIA*s Inc.,1.4,44358141.8,n/a,1996,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/dlia
DELL,Dell Inc.,10.7,18560256936,n/a,1988,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/dell
DGAS,"Delta Natural Gas Company, Inc.",19.52,132841759.4,n/a,1981,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/dgas
PROJ,"Deltek, Inc.",13.22,907144184.7,n/a,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/proj
DNDN,Dendreon Corporation,4.781,738011405.8,n/a,2000,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dndn
DENN,Denny&#39;s Corporation,5.08,482022917.1,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/denn
XRAY,DENTSPLY International Inc.,37.37,5298503955,n/a,1987,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/xray
DEPO,"Depomed, Inc.",5.7,319359987.6,n/a,1995,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/depo
DSCI,"Derma Sciences, Inc.",10.28,131968893.5,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dsci
DEST,Destination Maternity Corporation,18.71,250179773.4,n/a,1985,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dest
DSWL,"Deswell Industries, Inc.",2.81,47074865.01,n/a,1995,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/dswl
DXCM,"DexCom, Inc.",13.52,933275960.2,n/a,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dxcm
DLLR,DFC Global Corp,19.36,837193095.2,n/a,2005,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dllr
DIAL,"Dial Global, Inc.",2.65,151094946.7,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/dial
DLGC,"Dialogic, Inc.",2.32,167059903.3,n/a,1994,Technology,EDP Services,http://www.nasdaq.com/symbol/dlgc
DMND,"Diamond Foods, Inc.",20.59,454177699.7,n/a,2005,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/dmnd
DHFT,"Diamond Hill Financial Trends Fund, Inc.",11.6001,46030635.21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dhft
DHIL,"Diamond Hill Investment Group, Inc.",77.49,244346582.3,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/dhil
DCIX,Diana Containerships Inc.,5.66,176457071.3,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dcix
DGII,Digi International Inc.,10.77,278244910.1,n/a,1989,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/dgii
DMRC,Digimarc Corporation,22.6,161026469,n/a,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/dmrc
DRAD,Digirad Corporation,1.99,39935417.51,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/drad
DGLY,"Digital Ally, Inc.",3.9001,7938688.651,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dgly
DCIN,Digital Cinema Destinations Corp.,5.5001,24661271.38,n/a,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/dcin
DGIT,"Digital Generation, Inc.",12.12,334540312.3,n/a,1996,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/dgit
DRIV,"Digital River, Inc.",16.89,601592563.4,n/a,1998,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/driv
DCOM,"Dime Community Bancshares, Inc.",14.45,513129268.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/dcom
DIOD,Diodes Incorporated,19.34,889576178,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/diod
MKTS,Direct Markets Holdings Corp.,0.078,2541434.922,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mkts
DTV,DIRECTV,54.18,34017102034,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/dtv
DISCA,"Discovery Communications, Inc.",58.58,14478064808,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/disca
